dataset_id,method,navigation_group,reference_pca_dimensions,k,local_retention,analytic_random_expectation,normalised_excess_overlap,fixed_operational_boundary,meets_boundary,evaluation_cells,n_definition
heart_cell_atlas_subsampled,GLM-PCA,factor,50,30,0.2945,0.03003003003,0.2726578947,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,scScope,deep,50,30,0.3079,0.03003003003,0.2864727554,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,SAUCIE,deep,50,30,0.3327333333,0.03003003003,0.3120749226,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,UMAP,graph,50,30,0.5307,0.03003003003,0.5161705882,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,PHATE,graph,50,30,0.4519,0.03003003003,0.4349309598,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,t-SNE,relational,50,30,0.5305666667,0.03003003003,0.5160331269,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,PaCMAP,relational,50,30,0.5262666667,0.03003003003,0.5116,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,PCA,factor,50,50,0.36008,0.05005005005,0.32636451,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,GLM-PCA,factor,50,50,0.36522,0.05005005005,0.3317753214,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,scScope,deep,50,50,0.36526,0.05005005005,0.3318174289,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,SAUCIE,deep,50,50,0.4087,0.05005005005,0.3775461538,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,UMAP,graph,50,50,0.57056,0.05005005005,0.547934078,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,PHATE,graph,50,50,0.50888,0.05005005005,0.4830043414,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,t-SNE,relational,50,50,0.56084,0.05005005005,0.53770196,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,PaCMAP,relational,50,50,0.57202,0.05005005005,0.5494710011,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
