dataset_id,method,family,seed,metric,value,threshold,support,n_cells,n_unit,analysis_axis,upstream_pca_dimension
paul15,t-SNE,relational,0,global_rank_corr,0.456976353807696,0.45,pass,2730,method-dataset-condition run; cells compute metrics and are not independent replicates,upstream_pca_dimension,100
paul15,t-SNE,relational,0,label_neighbor_recall,0.4798778998778999,0.55,below_threshold,2730,method-dataset-condition run; cells compute metrics and are not independent replicates,upstream_pca_dimension,100
paul15,PaCMAP,relational,0,local_retention,0.1233943833943834,0.3,below_threshold,2730,method-dataset-condition run; cells compute metrics and are not independent replicates,upstream_pca_dimension,100
paul15,PaCMAP,relational,0,trustworthiness,0.8541919944358067,0.9,below_threshold,2730,method-dataset-condition run; cells compute metrics and are not independent replicates,upstream_pca_dimension,100
paul15,PaCMAP,relational,0,global_rank_corr,0.48717734435601634,0.45,pass,2730,method-dataset-condition run; cells compute metrics and are not independent replicates,upstream_pca_dimension,100
paul15,PaCMAP,relational,0,label_neighbor_recall,0.515970695970696,0.55,below_threshold,2730,method-dataset-condition run; cells compute metrics and are not independent replicates,upstream_pca_dimension,100
heart_cell_atlas_subsampled,UMAP,graph,0,local_retention,0.2921416666666667,0.3,below_threshold,8000,method-dataset-condition run; cells compute metrics and are not independent replicates,upstream_pca_dimension,20
heart_cell_atlas_subsampled,UMAP,graph,0,trustworthiness,0.9741078308470185,0.9,pass,8000,method-dataset-condition run; cells compute metrics and are not independent replicates,upstream_pca_dimension,20
heart_cell_atlas_subsampled,UMAP,graph,0,global_rank_corr,0.34081165768082533,0.45,below_threshold,8000,method-dataset-condition run; cells compute metrics and are not independent replicates,upstream_pca_dimension,20
heart_cell_atlas_subsampled,UMAP,graph,0,label_neighbor_recall,0.95165,0.55,pass,8000,method-dataset-condition run; cells compute metrics and are not independent replicates,upstream_pca_dimension,20
heart_cell_atlas_subsampled,PHATE,graph,0,local_retention,0.23772500000000002,0.3,below_threshold,8000,method-dataset-condition run; cells compute metrics and are not independent replicates,upstream_pca_dimension,20
heart_cell_atlas_subsampled,PHATE,graph,0,trustworthiness,0.9586224468262923,0.9,pass,8000,method-dataset-condition run; cells compute metrics and are not independent replicates,upstream_pca_dimension,20
heart_cell_atlas_subsampled,PHATE,graph,0,global_rank_corr,0.5545726965455274,0.45,pass,8000,method-dataset-condition run; cells compute metrics and are not independent replicates,upstream_pca_dimension,20
heart_cell_atlas_subsampled,PHATE,graph,0,label_neighbor_recall,0.9451916666666667,0.55,pass,8000,method-dataset-condition run; cells compute metrics and are not independent replicates,upstream_pca_dimension,20
heart_cell_atlas_subsampled,t-SNE,relational,0,local_retention,0.43811666666666665,0.3,pass,8000,method-dataset-condition run; cells compute metrics and are not independent replicates,upstream_pca_dimension,20
heart_cell_atlas_subsampled,t-SNE,relational,0,trustworthiness,0.9888509903472483,0.9,pass,8000,method-dataset-condition run; cells compute metrics and are not independent replicates,upstream_pca_dimension,20
heart_cell_atlas_subsampled,t-SNE,relational,0,global_rank_corr,0.5033157215847085,0.45,pass,8000,method-dataset-condition run; cells compute metrics and are not independent replicates,upstream_pca_dimension,20
heart_cell_atlas_subsampled,t-SNE,relational,0,label_neighbor_recall,0.9610083333333335,0.55,pass,8000,method-dataset-condition run; cells compute metrics and are not independent replicates,upstream_pca_dimension,20
heart_cell_atlas_subsampled,PaCMAP,relational,0,local_retention,0.26578333333333337,0.3,below_threshold,8000,method-dataset-condition run; cells compute metrics and are not independent replicates,upstream_pca_dimension,20
heart_cell_atlas_subsampled,PaCMAP,relational,0,trustworthiness,0.9739059034306966,0.9,pass,8000,method-dataset-condition run; cells compute metrics and are not independent replicates,upstream_pca_dimension,20
heart_cell_atlas_subsampled,PaCMAP,relational,0,global_rank_corr,0.630773269693208,0.45,pass,8000,method-dataset-condition run; cells compute metrics and are not independent replicates,upstream_pca_dimension,20
heart_cell_atlas_subsampled,PaCMAP,relational,0,label_neighbor_recall,0.9494750000000001,0.55,pass,8000,method-dataset-condition run; cells compute metrics and are not independent replicates,upstream_pca_dimension,20
heart_cell_atlas_subsampled,UMAP,graph,0,local_retention,0.25995000000000007,0.3,below_threshold,8000,method-dataset-condition run; cells compute metrics and are not independent replicates,upstream_pca_dimension,50
heart_cell_atlas_subsampled,UMAP,graph,0,trustworthiness,0.9669720059755129,0.9,pass,8000,method-dataset-condition run; cells compute metrics and are not independent replicates,upstream_pca_dimension,50
heart_cell_atlas_subsampled,UMAP,graph,0,global_rank_corr,0.30339791301304275,0.45,below_threshold,8000,method-dataset-condition run; cells compute metrics and are not independent replicates,upstream_pca_dimension,50
heart_cell_atlas_subsampled,UMAP,graph,0,label_neighbor_recall,0.9507250000000002,0.55,pass,8000,method-dataset-condition run; cells compute metrics and are not independent replicates,upstream_pca_dimension,50
heart_cell_atlas_subsampled,PHATE,graph,0,local_retention,0.2033416666666667,0.3,below_threshold,8000,method-dataset-condition run; cells compute metrics and are not independent replicates,upstream_pca_dimension,50
heart_cell_atlas_subsampled,PHATE,graph,0,trustworthiness,0.9445504742802223,0.9,pass,8000,method-dataset-condition run; cells compute metrics and are not independent replicates,upstream_pca_dimension,50
heart_cell_atlas_subsampled,PHATE,graph,0,global_rank_corr,0.5349083992108493,0.45,pass,8000,method-dataset-condition run; cells compute metrics and are not independent replicates,upstream_pca_dimension,50
heart_cell_atlas_subsampled,PHATE,graph,0,label_neighbor_recall,0.9380083333333333,0.55,pass,8000,method-dataset-condition run; cells compute metrics and are not independent replicates,upstream_pca_dimension,50
heart_cell_atlas_subsampled,t-SNE,relational,0,local_retention,0.38765,0.3,pass,8000,method-dataset-condition run; cells compute metrics and are not independent replicates,upstream_pca_dimension,50
heart_cell_atlas_subsampled,t-SNE,relational,0,trustworthiness,0.9832724614516736,0.9,pass,8000,method-dataset-condition run; cells compute metrics and are not independent replicates,upstream_pca_dimension,50
heart_cell_atlas_subsampled,t-SNE,relational,0,global_rank_corr,0.4816263243032892,0.45,pass,8000,method-dataset-condition run; cells compute metrics and are not independent replicates,upstream_pca_dimension,50
heart_cell_atlas_subsampled,t-SNE,relational,0,label_neighbor_recall,0.9615916666666667,0.55,pass,8000,method-dataset-condition run; cells compute metrics and are not independent replicates,upstream_pca_dimension,50
heart_cell_atlas_subsampled,PaCMAP,relational,0,local_retention,0.23125833333333334,0.3,below_threshold,8000,method-dataset-condition run; cells compute metrics and are not independent replicates,upstream_pca_dimension,50
heart_cell_atlas_subsampled,PaCMAP,relational,0,trustworthiness,0.9666129476411349,0.9,pass,8000,method-dataset-condition run; cells compute metrics and are not independent replicates,upstream_pca_dimension,50
heart_cell_atlas_subsampled,PaCMAP,relational,0,global_rank_corr,0.562928023547162,0.45,pass,8000,method-dataset-condition run; cells compute metrics and are not independent replicates,upstream_pca_dimension,50
heart_cell_atlas_subsampled,PaCMAP,relational,0,label_neighbor_recall,0.9498083333333334,0.55,pass,8000,method-dataset-condition run; cells compute metrics and are not independent replicates,upstream_pca_dimension,50
heart_cell_atlas_subsampled,UMAP,graph,0,local_retention,0.1995666666666667,0.3,below_threshold,8000,method-dataset-condition run; cells compute metrics and are not independent replicates,upstream_pca_dimension,100
heart_cell_atlas_subsampled,UMAP,graph,0,trustworthiness,0.9297806662905854,0.9,pass,8000,method-dataset-condition run; cells compute metrics and are not independent replicates,upstream_pca_dimension,100
heart_cell_atlas_subsampled,UMAP,graph,0,global_rank_corr,0.5879378954318473,0.45,pass,8000,method-dataset-condition run; cells compute metrics and are not independent replicates,upstream_pca_dimension,100
heart_cell_atlas_subsampled,UMAP,graph,0,label_neighbor_recall,0.9447083333333335,0.55,pass,8000,method-dataset-condition run; cells compute metrics and are not independent replicates,upstream_pca_dimension,100
heart_cell_atlas_subsampled,PHATE,graph,0,local_retention,0.149975,0.3,below_threshold,8000,method-dataset-condition run; cells compute metrics and are not independent replicates,upstream_pca_dimension,100
heart_cell_atlas_subsampled,PHATE,graph,0,trustworthiness,0.9053159374869416,0.9,pass,8000,method-dataset-condition run; cells compute metrics and are not independent replicates,upstream_pca_dimension,100
heart_cell_atlas_subsampled,PHATE,graph,0,global_rank_corr,0.5185308740941243,0.45,pass,8000,method-dataset-condition run; cells compute metrics and are not independent replicates,upstream_pca_dimension,100
heart_cell_atlas_subsampled,PHATE,graph,0,label_neighbor_recall,0.9321666666666667,0.55,pass,8000,method-dataset-condition run; cells compute metrics and are not independent replicates,upstream_pca_dimension,100
heart_cell_atlas_subsampled,t-SNE,relational,0,local_retention,0.3144333333333334,0.3,pass,8000,method-dataset-condition run; cells compute metrics and are not independent replicates,upstream_pca_dimension,100
heart_cell_atlas_subsampled,t-SNE,relational,0,trustworthiness,0.9539294920814007,0.9,pass,8000,method-dataset-condition run; cells compute metrics and are not independent replicates,upstream_pca_dimension,100
heart_cell_atlas_subsampled,t-SNE,relational,0,global_rank_corr,0.4699992593938103,0.45,pass,8000,method-dataset-condition run; cells compute metrics and are not independent replicates,upstream_pca_dimension,100
heart_cell_atlas_subsampled,t-SNE,relational,0,label_neighbor_recall,0.9543499999999999,0.55,pass,8000,method-dataset-condition run; cells compute metrics and are not independent replicates,upstream_pca_dimension,100
heart_cell_atlas_subsampled,PaCMAP,relational,0,local_retention,0.17443333333333333,0.3,below_threshold,8000,method-dataset-condition run; cells compute metrics and are not independent replicates,upstream_pca_dimension,100
heart_cell_atlas_subsampled,PaCMAP,relational,0,trustworthiness,0.9312947442647612,0.9,pass,8000,method-dataset-condition run; cells compute metrics and are not independent replicates,upstream_pca_dimension,100
heart_cell_atlas_subsampled,PaCMAP,relational,0,global_rank_corr,0.5438767332851753,0.45,pass,8000,method-dataset-condition run; cells compute metrics and are not independent replicates,upstream_pca_dimension,100
heart_cell_atlas_subsampled,PaCMAP,relational,0,label_neighbor_recall,0.945925,0.55,pass,8000,method-dataset-condition run; cells compute metrics and are not independent replicates,upstream_pca_dimension,100
